filename,num-closed,combination,mic,sweep,onset
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1673_mic_5_sweep_1.wav,17,1673,5,1,1884
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1735_mic_2_sweep_1.wav,17,1735,2,1,2324
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1986_mic_4_sweep_4.wav,20,1986,4,4,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1734_mic_2_sweep_4.wav,17,1734,2,4,2324
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2297_mic_5_sweep_3.wav,23,2297,5,3,1884
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1672_mic_5_sweep_2.wav,17,1672,5,2,1884
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_19_numComb_1917_mic_1_sweep_1.wav,19,1917,1,1,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_22_numComb_2201_mic_1_sweep_1.wav,22,2201,1,1,2152
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_18_numComb_1813_mic_2_sweep_2.wav,18,1813,2,2,2324
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1952_mic_4_sweep_1.wav,20,1952,4,1,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_25_numComb_2449_mic_4_sweep_2.wav,25,2449,4,2,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_22_numComb_2174_mic_5_sweep_1.wav,22,2174,5,1,1884
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_16_numComb_1591_mic_5_sweep_1.wav,16,1591,5,1,1884
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_16_numComb_1630_mic_1_sweep_2.wav,16,1630,1,2,2152
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1699_mic_1_sweep_4.wav,17,1699,1,4,2136
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_18_numComb_1808_mic_1_sweep_2.wav,18,1808,1,2,2136
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2321_mic_5_sweep_3.wav,23,2321,5,3,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2267_mic_2_sweep_3.wav,23,2267,2,3,2340
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1682_mic_2_sweep_4.wav,17,1682,2,4,2324
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_18_numComb_1795_mic_4_sweep_1.wav,18,1795,4,1,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_2013_mic_4_sweep_3.wav,20,2013,4,3,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1656_mic_2_sweep_4.wav,17,1656,2,4,2340
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_24_numComb_2410_mic_3_sweep_1.wav,24,2410,3,1,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_22_numComb_2184_mic_2_sweep_1.wav,22,2184,2,1,2340
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_16_numComb_1561_mic_2_sweep_3.wav,16,1561,2,3,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_22_numComb_2185_mic_2_sweep_2.wav,22,2185,2,2,2344
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_16_numComb_1560_mic_2_sweep_1.wav,16,1560,2,1,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_24_numComb_2411_mic_3_sweep_2.wav,24,2411,3,2,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_2012_mic_4_sweep_1.wav,20,2012,4,1,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2266_mic_2_sweep_3.wav,23,2266,2,3,2340
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1683_mic_2_sweep_2.wav,17,1683,2,2,2324
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2320_mic_5_sweep_2.wav,23,2320,5,2,1876
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1977_mic_3_sweep_2.wav,20,1977,3,2,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_21_numComb_2129_mic_3_sweep_4.wav,21,2129,3,4,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_18_numComb_1809_mic_1_sweep_3.wav,18,1809,1,3,2136
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_25_numComb_2507_mic_1_sweep_3.wav,25,2507,1,3,2136
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1691_mic_3_sweep_4.wav,17,1691,3,4,2040
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2274_mic_3_sweep_2.wav,23,2274,3,2,2056
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_25_numComb_2538_mic_5_sweep_3.wav,25,2538,5,3,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_18_numComb_1824_mic_4_sweep_1.wav,18,1824,4,1,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_18_numComb_1786_mic_5_sweep_1.wav,18,1786,5,1,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1965_mic_2_sweep_1.wav,20,1965,2,1,2360
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_22_numComb_2143_mic_3_sweep_2.wav,22,2143,3,2,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_22_numComb_2209_mic_3_sweep_4.wav,22,2209,3,4,2056
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1703_mic_4_sweep_1.wav,17,1703,4,1,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1645_mic_3_sweep_2.wav,17,1645,3,2,2056
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_18_numComb_1752_mic_5_sweep_4.wav,18,1752,5,4,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_21_numComb_2096_mic_1_sweep_1.wav,21,2096,1,1,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_21_numComb_2097_mic_1_sweep_3.wav,21,2097,1,3,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1644_mic_3_sweep_3.wav,17,1644,3,3,2056
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1702_mic_4_sweep_3.wav,17,1702,4,3,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_22_numComb_2208_mic_3_sweep_3.wav,22,2208,3,3,2056
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_22_numComb_2142_mic_3_sweep_3.wav,22,2142,3,3,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1964_mic_2_sweep_4.wav,20,1964,2,4,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_16_numComb_1639_mic_3_sweep_2.wav,16,1639,3,2,2056
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_18_numComb_1825_mic_4_sweep_1.wav,18,1825,4,1,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_18_numComb_1787_mic_5_sweep_2.wav,18,1787,5,2,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_25_numComb_2539_mic_5_sweep_1.wav,25,2539,5,1,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_25_numComb_2464_mic_1_sweep_1.wav,25,2464,1,1,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2251_mic_4_sweep_4.wav,23,2251,4,4,1872
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2317_mic_3_sweep_3.wav,23,2317,3,3,2056
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_21_numComb_2121_mic_1_sweep_3.wav,21,2121,1,3,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_2025_mic_2_sweep_1.wav,20,2025,2,1,2360
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_16_numComb_1557_mic_4_sweep_3.wav,16,1557,4,3,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1994_mic_5_sweep_4.wav,20,1994,5,4,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_24_numComb_2356_mic_1_sweep_3.wav,24,2356,1,3,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_18_numComb_1777_mic_2_sweep_4.wav,18,1777,2,4,2328
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_24_numComb_2426_mic_5_sweep_1.wav,24,2426,5,1,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1660_mic_4_sweep_1.wav,17,1660,4,1,1872
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2285_mic_4_sweep_3.wav,23,2285,4,3,1872
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_24_numComb_2427_mic_5_sweep_3.wav,24,2427,5,3,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_18_numComb_1776_mic_2_sweep_4.wav,18,1776,2,4,2324
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1995_mic_5_sweep_3.wav,20,1995,5,3,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_24_numComb_2357_mic_1_sweep_3.wav,24,2357,1,3,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_16_numComb_1556_mic_4_sweep_4.wav,16,1556,4,4,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_2024_mic_2_sweep_4.wav,20,2024,2,4,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_21_numComb_2120_mic_1_sweep_3.wav,21,2120,1,3,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2316_mic_3_sweep_4.wav,23,2316,3,4,2056
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2250_mic_4_sweep_4.wav,23,2250,4,4,1872
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_25_numComb_2465_mic_1_sweep_3.wav,25,2465,1,3,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1736_mic_1_sweep_3.wav,17,1736,1,3,2136
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_24_numComb_2346_mic_3_sweep_3.wav,24,2346,3,3,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_22_numComb_2203_mic_2_sweep_1.wav,22,2203,2,1,2340
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1709_mic_5_sweep_2.wav,17,1709,5,2,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_19_numComb_1853_mic_5_sweep_4.wav,19,1853,5,4,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2307_mic_1_sweep_3.wav,23,2307,1,3,2152
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_21_numComb_2131_mic_3_sweep_3.wav,21,2131,3,3,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_24_numComb_2392_mic_3_sweep_4.wav,24,2392,3,4,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_21_numComb_2077_mic_4_sweep_1.wav,21,2077,4,1,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_25_numComb_2532_mic_4_sweep_3.wav,25,2532,4,3,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2338_mic_5_sweep_3.wav,23,2338,5,3,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_22_numComb_2149_mic_2_sweep_2.wav,22,2149,2,2,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_25_numComb_2474_mic_3_sweep_4.wav,25,2474,3,4,2056
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_19_numComb_1887_mic_5_sweep_3.wav,19,1887,5,3,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_19_numComb_1886_mic_5_sweep_3.wav,19,1886,5,3,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_25_numComb_2475_mic_3_sweep_1.wav,25,2475,3,1,2056
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_22_numComb_2148_mic_2_sweep_1.wav,22,2148,2,1,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_25_numComb_2533_mic_4_sweep_2.wav,25,2533,4,2,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_18_numComb_1810_mic_1_sweep_1.wav,18,1810,1,1,2136
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_21_numComb_2076_mic_4_sweep_2.wav,21,2076,4,2,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_21_numComb_2130_mic_3_sweep_4.wav,21,2130,3,4,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2306_mic_1_sweep_3.wav,23,2306,1,3,2152
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_24_numComb_2408_mic_3_sweep_1.wav,24,2408,3,1,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_16_numComb_1579_mic_2_sweep_1.wav,16,1579,2,1,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1708_mic_5_sweep_2.wav,17,1708,5,2,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_22_numComb_2202_mic_2_sweep_3.wav,22,2202,2,3,2340
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_24_numComb_2347_mic_3_sweep_4.wav,24,2347,3,4,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1655_mic_1_sweep_4.wav,17,1655,1,4,2152
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_21_numComb_2086_mic_3_sweep_4.wav,21,2086,3,4,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_24_numComb_2363_mic_4_sweep_3.wav,24,2363,4,3,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_19_numComb_1876_mic_2_sweep_4.wav,19,1876,2,4,2324
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_25_numComb_2485_mic_4_sweep_4.wav,25,2485,4,4,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_16_numComb_12_mic_4_sweep_2.wav,16,12,4,2,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_19_numComb_1930_mic_5_sweep_4.wav,19,1930,5,4,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_22_numComb_2153_mic_1_sweep_4.wav,22,2153,1,4,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_25_numComb_2451_mic_4_sweep_1.wav,25,2451,4,1,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_16_numComb_1617_mic_5_sweep_2.wav,16,1617,5,2,1884
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_16_numComb_1616_mic_5_sweep_2.wav,16,1616,5,2,1884
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_16_numComb_1588_mic_5_sweep_2.wav,16,1588,5,2,1884
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_21_numComb_2053_mic_3_sweep_1.wav,21,2053,3,1,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_22_numComb_2152_mic_1_sweep_4.wav,22,2152,1,4,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_19_numComb_1931_mic_5_sweep_1.wav,19,1931,5,1,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_25_numComb_2484_mic_4_sweep_2.wav,25,2484,4,2,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_19_numComb_1877_mic_2_sweep_2.wav,19,1877,2,2,2324
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_22_numComb_2186_mic_1_sweep_1.wav,22,2186,1,1,2152
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_16_numComb_1563_mic_1_sweep_2.wav,16,1563,1,2,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_22_numComb_2218_mic_1_sweep_3.wav,22,2218,1,3,2152
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_21_numComb_2087_mic_3_sweep_1.wav,21,2087,3,1,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1654_mic_1_sweep_3.wav,17,1654,1,3,2152
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_25_numComb_2498_mic_4_sweep_4.wav,25,2498,4,4,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1983_mic_4_sweep_4.wav,20,1983,4,4,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_24_numComb_2431_mic_4_sweep_4.wav,24,2431,4,4,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_18_numComb_1760_mic_3_sweep_2.wav,18,1760,3,2,2040
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1677_mic_5_sweep_2.wav,17,1677,5,2,1884
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2292_mic_5_sweep_3.wav,23,2292,5,3,1884
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1648_mic_1_sweep_1.wav,17,1648,1,1,2152
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_19_numComb_1912_mic_1_sweep_2.wav,19,1912,1,2,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_22_numComb_2204_mic_1_sweep_4.wav,22,2204,1,4,2152
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_2032_mic_3_sweep_1.wav,20,2032,3,1,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2246_mic_5_sweep_3.wav,23,2246,5,3,1884
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2300_mic_2_sweep_3.wav,23,2300,2,3,2340
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2279_mic_1_sweep_3.wav,23,2279,1,3,2152
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_16_numComb_1634_mic_1_sweep_2.wav,16,1634,1,2,2152
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_21_numComb_2108_mic_4_sweep_2.wav,21,2108,4,2,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1956_mic_4_sweep_1.wav,20,1956,4,1,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2301_mic_2_sweep_4.wav,23,2301,2,4,2340
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2247_mic_5_sweep_4.wav,23,2247,5,4,1884
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_2033_mic_3_sweep_1.wav,20,2033,3,1,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_22_numComb_2205_mic_1_sweep_1.wav,22,2205,1,1,2152
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1649_mic_1_sweep_3.wav,17,1649,1,3,2152
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_18_numComb_1761_mic_3_sweep_2.wav,18,1761,3,2,2040
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_24_numComb_2430_mic_4_sweep_4.wav,24,2430,4,4,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1982_mic_4_sweep_2.wav,20,1982,4,2,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_25_numComb_2499_mic_4_sweep_1.wav,25,2499,4,1,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1714_mic_5_sweep_4.wav,17,1714,5,4,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_19_numComb_1908_mic_2_sweep_3.wav,19,1908,2,3,2360
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1652_mic_2_sweep_1.wav,17,1652,2,1,2340
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_18_numComb_1745_mic_4_sweep_3.wav,18,1745,4,3,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_19_numComb_1871_mic_1_sweep_4.wav,19,1871,1,4,2136
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_17_numComb_1686_mic_2_sweep_1.wav,17,1686,2,1,2324
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_23_numComb_2263_mic_2_sweep_4.wav,23,2263,2,4,2340
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_18_numComb_1791_mic_4_sweep_1.wav,18,1791,4,1,1856
